date,ticker,close,volume,daily_return,MA7,MA30
2025-06-18,AMZN,212.52000427246094,44360500,-0.010707,214.2271,207.3893
2025-06-19,AMZN,212.52000427246094,44360500,0.0,213.5,208.0707
2025-06-20,AMZN,209.69000244140625,75350700,-0.013316,212.9986,208.625
2025-06-23,AMZN,208.47000122070312,37311700,-0.005818,212.3171,208.6193
2025-06-24,AMZN,212.77000427246094,38378800,0.020626,212.4129,208.666
2025-06-25,AMZN,211.99000549316406,31755700,-0.003666,211.8257,208.724
2025-06-26,AMZN,217.1199951171875,50480800,0.024199,212.1543,209.1223
2025-06-27,AMZN,223.3000030517578,119217100,0.028464,213.6943,209.7127
2025-06-30,AMZN,219.38999938964844,58887800,-0.01751,214.6757,210.1537
2025-07-01,AMZN,220.4600067138672,39256800,0.004877,216.2143,210.7
2025-07-02,AMZN,219.9199981689453,30894200,-0.002449,217.85,211.3267
2025-07-03,AMZN,223.41000366210938,29632400,0.015869,219.37,212.0037
2025-07-04,AMZN,223.41000366210938,29632400,0.0,221.0014,212.751
2025-07-07,AMZN,223.47000122070312,36604100,0.000269,221.9086,213.5003
2025-07-08,AMZN,219.36000061035156,45692000,-0.018392,221.3457,213.945
2025-07-09,AMZN,222.5399932861328,38155100,0.014497,221.7957,214.539
2025-07-10,AMZN,222.25999450683594,30370600,-0.001258,222.0529,215.091
2025-07-11,AMZN,225.02000427246094,50518300,0.012418,222.7814,215.758
2025-07-14,AMZN,225.69000244140625,35702600,0.002978,223.1071,216.3927
2025-07-15,AMZN,226.35000610351562,34907300,0.002924,223.5271,217.0807
2025-07-16,AMZN,223.19000244140625,39535900,-0.013961,223.4871,217.6127
2025-07-17,AMZN,223.8800048828125,31855800,0.003092,224.1329,218.145
2025-07-18,AMZN,226.1300048828125,37833800,0.01005,224.6457,218.5637
2025-07-21,AMZN,229.3000030517578,40297600,0.014018,225.6514,218.9743
2025-07-22,AMZN,227.47000122070312,37483700,-0.007981,226.0014,219.303
2025-07-23,AMZN,228.2899932861328,28294900,0.003605,226.3729,219.806
2025-07-24,AMZN,232.22999572753906,42902300,0.017259,227.2129,220.439
2025-07-25,AMZN,231.44000244140625,28712100,-0.003402,228.3914,221.0837
2025-07-28,AMZN,232.7899932861328,26300100,0.005833,229.6643,221.64
2025-07-29,AMZN,231.00999450683594,33716200,-0.007646,230.3614,222.1797
2025-07-30,AMZN,230.19000244140625,32993300,-0.00355,230.4886,222.7687
2025-07-31,AMZN,234.11000061035156,104357300,0.017029,231.4371,223.4883
2025-08-01,AMZN,214.75,122258800,-0.082696,229.5029,223.657
2025-08-04,AMZN,211.64999389648438,77890100,-0.014435,226.5629,223.763
2025-08-05,AMZN,213.75,51505100,0.009922,224.0357,223.7957
2025-08-06,AMZN,222.30999755859375,54823000,0.040047,222.5386,224.1397
2025-08-07,AMZN,223.1300048828125,40603500,0.003689,221.4129,224.34
2025-08-08,AMZN,222.69000244140625,32970500,-0.001972,220.3414,224.3197
2025-08-11,AMZN,221.3000030517578,31646200,-0.006242,218.5114,224.3833
2025-08-12,AMZN,221.47000122070312,37185800,0.000768,219.4714,224.417
2025-08-13,AMZN,224.55999755859375,36508300,0.013952,221.3157,224.5717
2025-08-14,AMZN,230.97999572753906,61545800,0.028589,223.7771,224.824
2025-08-15,AMZN,231.02999877929688,39649200,0.000216,225.0229,225.078
2025-08-18,AMZN,231.49000549316406,25248900,0.001991,226.2171,225.3453
2025-08-19,AMZN,228.00999450683594,29891000,-0.015033,226.9771,225.6337
2025-08-20,AMZN,223.80999755859375,36604300,-0.01842,227.3357,225.676
2025-08-21,AMZN,221.9499969482422,32140500,-0.008311,227.4043,225.6657
2025-08-22,AMZN,228.83999633789062,37315300,0.031043,228.0157,225.793
2025-08-25,AMZN,227.94000244140625,22633700,-0.003933,227.5814,225.868
2025-08-26,AMZN,228.7100067138672,26105400,0.003378,227.25,225.9467
2025-08-27,AMZN,229.1199951171875,21254500,0.001793,226.9114,226.1443
2025-08-28,AMZN,231.60000610351562,33679600,0.010824,227.4243,226.4017
2025-08-29,AMZN,229.0,26199200,-0.011226,228.1657,226.4973
2025-09-01,AMZN,229.0,26199200,0.0,229.1729,226.4873
2025-09-02,AMZN,225.33999633789062,38843900,-0.015983,228.6729,226.4163
2025-09-03,AMZN,225.99000549316406,29223100,0.002885,228.3943,226.3397
2025-09-04,AMZN,235.67999267578125,59391800,0.042878,229.39,226.4547
2025-09-05,AMZN,232.3300018310547,36721800,-0.014214,229.8486,226.4843
2025-09-08,AMZN,235.83999633789062,33947100,0.015108,230.4543,226.586
2025-09-09,AMZN,238.24000549316406,27033800,0.010176,231.7743,226.827
2025-09-10,AMZN,230.3300018310547,60907700,-0.033202,231.9643,226.8317
2025-09-11,AMZN,229.9499969482422,37485600,-0.00165,232.6229,226.693
2025-09-12,AMZN,228.14999389648438,38496200,-0.007828,232.9314,227.1397
2025-09-15,AMZN,231.42999267578125,33243300,0.014377,232.3243,227.799
2025-09-16,AMZN,234.0500030517578,38203900,0.011321,232.57,228.4757
2025-09-17,AMZN,231.6199951171875,42815200,-0.010382,231.9671,228.786
2025-09-18,AMZN,231.22999572753906,37931700,-0.001684,230.9657,229.056
2025-09-19,AMZN,231.47999572753906,97943200,0.001081,231.13,229.349
2025-09-22,AMZN,227.6300048828125,45914500,-0.016632,230.7986,229.56
2025-09-23,AMZN,220.7100067138672,70956200,-0.0304,229.7357,229.5347
2025-09-24,AMZN,220.2100067138672,49509000,-0.002265,228.1329,229.3897
2025-09-25,AMZN,218.14999389648438,52226300,-0.009355,225.8614,228.962
2025-09-26,AMZN,219.77999877929688,41650100,0.007472,224.17,228.587
2025-09-29,AMZN,222.1699981689453,44259200,0.010875,222.8757,228.2763
2025-09-30,AMZN,219.57000732421875,48396400,-0.011703,221.1743,227.995
2025-10-01,AMZN,220.6300048828125,43933800,0.004828,220.1743,227.889
2025-10-02,AMZN,222.41000366210938,41258600,0.008068,220.4171,227.9043
2025-10-03,AMZN,219.50999450683594,43639000,-0.013039,220.3171,227.5933
2025-10-06,AMZN,220.89999389648438,43690900,0.006332,220.71,227.3587
2025-10-07,AMZN,221.77999877929688,31194700,0.003984,220.9957,227.1277
2025-10-08,AMZN,225.22000122070312,46686000,0.015511,221.4314,226.9977
2025-10-09,AMZN,227.74000549316406,46412100,0.011189,222.5986,226.869
2025-10-10,AMZN,216.3699951171875,72367500,-0.049925,221.99,226.448
2025-10-13,AMZN,220.07000732421875,37809700,0.0171,221.6557,226.1503
2025-10-14,AMZN,216.38999938964844,45665600,-0.016722,221.21,225.852
2025-10-15,AMZN,215.57000732421875,45909500,-0.003789,220.4486,225.5047
2025-10-16,AMZN,214.47000122070312,42414600,-0.005103,219.4043,224.7977
2025-10-17,AMZN,213.0399932861328,45986900,-0.006668,217.6643,224.1547
2025-10-20,AMZN,216.47999572753906,38882800,0.016147,216.0557,223.5093
2025-10-21,AMZN,222.02999877929688,50494600,0.025637,216.8643,222.969
2025-10-22,AMZN,217.9499969482422,44308500,-0.018376,216.5614,222.5563
2025-10-23,AMZN,221.08999633789062,31540000,0.014407,217.2329,222.261
2025-10-24,AMZN,224.2100067138672,38685100,0.014112,218.4671,222.1297
2025-10-27,AMZN,226.97000122070312,38267000,0.01231,220.2529,221.981
2025-10-28,AMZN,229.25,47100000,0.010045,222.5686,221.821
2025-10-29,AMZN,230.3000030517578,52036200,0.00458,224.5429,221.777
2025-10-30,AMZN,222.86000061035156,102252900,-0.032306,224.6614,221.498
2025-10-31,AMZN,244.22000122070312,166340800,0.095845,228.4143,221.9227
2025-11-03,AMZN,254.0,95997800,0.040046,233.1157,222.8017
2025-11-04,AMZN,249.32000732421875,51546300,-0.018425,236.7029,223.7553
2025-11-05,AMZN,250.1999969482422,40610700,0.00353,240.0214,224.755
2025-11-06,AMZN,243.0399932861328,46004200,-0.028617,241.9914,225.5847
2025-11-07,AMZN,244.41000366210938,46374300,0.005637,244.0071,226.4057
2025-11-10,AMZN,248.39999389648438,36476500,0.016325,247.6557,227.28
2025-11-11,AMZN,249.10000610351562,23564100,0.002818,248.3529,228.2643
2025-11-12,AMZN,244.1999969482422,31190100,-0.019671,246.9529,229.05
2025-11-13,AMZN,237.5800018310547,41401700,-0.027109,245.2757,229.5557
2025-11-14,AMZN,234.69000244140625,38956700,-0.012164,243.06,230.0617
2025-11-17,AMZN,232.8699951171875,59919000,-0.007755,241.6071,230.4607
2025-11-18,AMZN,222.5500030517578,60608400,-0.044317,238.4843,230.4863
2025-11-19,AMZN,222.69000244140625,58335600,0.000629,234.8114,230.402
2025-11-20,AMZN,217.13999938964844,50309000,-0.024923,230.2457,230.0487
2025-11-21,AMZN,220.69000244140625,68490500,0.016349,226.8871,230.1927
2025-11-24,AMZN,226.27999877929688,54318400,0.02533,225.2729,230.3997
2025-11-25,AMZN,229.6699981689453,39379300,0.014981,224.5557,230.8423
2025-11-26,AMZN,229.16000366210938,38497900,-0.002221,224.0257,231.2953
2025-11-27,AMZN,229.16000366210938,38497900,0.0,224.97,231.785
2025-11-28,AMZN,233.22000122070312,20292300,0.017717,226.4743,232.4577
2025-12-01,AMZN,233.8800048828125,42904000,0.00283,228.8657,233.0377
2025-12-02,AMZN,234.4199981689453,45785400,0.002309,230.8271,233.4507
2025-12-03,AMZN,232.3800048828125,35495100,-0.008702,231.6986,233.9317
2025-12-04,AMZN,229.11000061035156,45683200,-0.014072,231.6186,234.199
2025-12-05,AMZN,229.52999877929688,33117400,0.001833,231.6714,234.3763
2025-12-08,AMZN,226.88999938964844,35019200,-0.011502,231.3471,234.3737
2025-12-09,AMZN,227.9199981689453,25841700,0.00454,230.59,234.3293
2025-12-10,AMZN,231.77999877929688,38790700,0.016936,230.29,234.3787
2025-12-11,AMZN,230.27999877929688,28249600,-0.006472,229.6986,234.626
2025-12-12,AMZN,226.19000244140625,35639100,-0.017761,228.8143,234.025
2025-12-15,AMZN,222.5399932861328,47286100,-0.016137,227.8757,232.9763
2025-12-16,AMZN,222.55999755859375,39298900,9e-05,226.88,232.0843
2025-12-17,AMZN,221.27000427246094,44034400,-0.005796,226.0771,231.12
2025-12-18,AMZN,226.75999450683594,50272400,0.024811,225.9114,230.5773
2025-12-19,AMZN,227.35000610351562,85544400,0.002602,225.2786,230.0087
2025-12-22,AMZN,228.42999267578125,32261300,0.00475,225.0143,229.343
2025-12-23,AMZN,232.13999938964844,29230200,0.016241,225.8643,228.7777
2025-12-24,AMZN,232.3800048828125,11420500,0.001034,227.27,228.3837
2025-12-25,AMZN,232.3800048828125,11420500,0.0,228.6729,228.2103
2025-12-26,AMZN,232.52000427246094,15994700,0.000602,230.28,228.138
2025-12-29,AMZN,232.07000732421875,19797900,-0.001935,231.0386,228.1113
2025-12-30,AMZN,232.52999877929688,21910500,0.001982,231.7786,228.444
2025-12-31,AMZN,230.82000732421875,24383700,-0.007354,232.12,228.715
2026-01-01,AMZN,230.82000732421875,24383700,0.0,231.9314,229.171
2026-01-02,AMZN,226.5,51456200,-0.018716,231.0914,229.3647
2026-01-05,AMZN,233.05999755859375,49733300,0.028962,231.1886,229.5907
2026-01-06,AMZN,240.92999267578125,53764700,0.033768,232.39,229.966
2026-01-07,AMZN,241.55999755859375,42236500,0.002615,233.7457,230.3793
2026-01-08,AMZN,246.2899932861328,39509800,0.019581,235.7114,230.9503
2026-01-09,AMZN,247.3800048828125,34560000,0.004426,238.0771,231.4223
2026-01-12,AMZN,246.47000122070312,35867800,-0.003679,240.3129,231.842
2026-01-13,AMZN,242.60000610351562,38371800,-0.015702,242.6129,232.1147
2026-01-14,AMZN,236.64999389648438,41410600,-0.024526,243.1257,232.257
2026-01-15,AMZN,238.17999267578125,43003600,0.006465,242.7329,232.5593
2026-01-16,AMZN,239.1199951171875,45888300,0.003947,242.3843,232.879
2026-01-19,AMZN,239.1199951171875,45888300,0.0,241.36,233.2867
2026-01-20,AMZN,231.0,47737900,-0.033958,239.02,233.3893
2026-01-21,AMZN,231.30999755859375,47276100,0.001342,236.8543,233.3737
2026-01-22,AMZN,234.33999633789062,31913300,0.013099,235.6743,233.509
2026-01-23,AMZN,239.16000366210938,33778500,0.020568,236.0329,233.9413
2026-01-26,AMZN,238.4199981689453,32825500,-0.003094,236.0671,234.4707
2026-01-27,AMZN,244.67999267578125,38029200,0.026256,236.8614,235.208
2026-01-28,AMZN,243.00999450683594,40882700,-0.006825,237.4171,235.9327
2026-01-29,AMZN,241.72999572753906,47229600,-0.005267,238.95,236.4317
2026-01-30,AMZN,239.3000030517578,46585000,-0.010053,240.0914,236.83
2026-02-02,AMZN,242.9600067138672,37546100,0.015295,241.3229,237.3143
2026-02-03,AMZN,238.6199951171875,53831300,-0.017863,241.2457,237.5303
2026-02-04,AMZN,232.99000549316406,51299900,-0.023594,240.47,237.5507
2026-02-05,AMZN,222.69000244140625,103509200,-0.044208,237.3286,237.2277
2026-02-06,AMZN,210.32000732421875,179210900,-0.055548,232.6586,236.4877
2026-02-09,AMZN,208.72000122070312,91178400,-0.007607,227.9429,235.7093
2026-02-10,AMZN,206.9600067138672,67175000,-0.008432,223.3229,234.857
2026-02-11,AMZN,204.0800018310547,65545500,-0.013916,217.7686,233.9657
2026-02-12,AMZN,199.60000610351562,83975400,-0.021952,212.1943,232.925
2026-02-13,AMZN,198.7899932861328,66321600,-0.004058,207.3086,232.0013
2026-02-16,AMZN,198.7899932861328,66321600,0.0,203.8943,230.859
2026-02-17,AMZN,201.14999389648438,69879200,0.011872,202.5843,229.533
2026-02-18,AMZN,204.7899932861328,51003300,0.018096,202.0229,228.3073
2026-02-19,AMZN,204.86000061035156,35669600,0.000342,201.7229,226.9263
2026-02-20,AMZN,210.11000061035156,65881600,0.025627,202.5843,225.684
2026-02-23,AMZN,205.27000427246094,53581500,-0.023036,203.3943,224.3107
2026-02-24,AMZN,208.55999755859375,41137200,0.016028,204.79,223.176
2026-02-25,AMZN,210.63999938964844,41346400,0.009973,206.4829,222.309
2026-02-26,AMZN,207.9199981689453,47756800,-0.012913,207.45,221.3003
2026-02-27,AMZN,210.0,57422800,0.010004,208.1943,220.3297
2026-03-02,AMZN,208.38999938964844,46001000,-0.007667,208.6986,219.3053
2026-03-03,AMZN,208.72999572753906,43184900,0.001632,208.5014,218.563
2026-03-04,AMZN,216.82000732421875,54731100,0.038758,210.1514,218.08
2026-03-05,AMZN,218.94000244140625,60943400,0.009778,211.6343,217.5667
2026-03-06,AMZN,213.2100067138672,51152700,-0.026172,212.0014,216.7017
2026-03-09,AMZN,213.49000549316406,54642900,0.001313,212.7971,215.8707
2026-03-10,AMZN,214.3300018310547,35678800,0.003935,213.4157,214.859
2026-03-11,AMZN,212.64999389648438,34199300,-0.007838,214.0243,213.847
2026-03-12,AMZN,209.52999877929688,44349500,-0.014672,214.1386,212.7737
2026-03-13,AMZN,207.6699981689453,35662100,-0.008877,212.8314,211.7193
2026-03-16,AMZN,211.74000549316406,42209300,0.019598,211.8029,210.6787
2026-03-17,AMZN,215.1999969482422,44969900,0.016341,212.0871,209.898
2026-03-18,AMZN,209.8699951171875,37846600,-0.024768,211.57,209.1273
2026-03-19,AMZN,208.75999450683594,36440600,-0.005289,210.7743,208.663
2026-03-20,AMZN,205.3699951171875,63694600,-0.016239,209.7343,208.498
2026-03-23,AMZN,210.13999938964844,44277400,0.023226,209.8214,208.5453
2026-03-24,AMZN,207.24000549316406,35351400,-0.0138,209.76,208.5547
2026-03-25,AMZN,211.7100067138672,36388800,0.021569,209.7557,208.809
2026-03-26,AMZN,207.5399932861328,46746000,-0.019697,208.6614,209.0737
2026-03-27,AMZN,199.33999633789062,56009800,-0.03951,207.1571,209.092
2025-03-03,TSLA,284.6499938964844,115551400,,284.65,284.65
2025-03-04,TSLA,272.0400085449219,126706600,-0.0443,278.345,278.345
2025-03-05,TSLA,279.1000061035156,94042900,0.025952,278.5967,278.5967
2025-03-06,TSLA,263.45001220703125,98451600,-0.056073,274.81,274.81
2025-03-07,TSLA,262.6700134277344,102369600,-0.002961,272.382,272.382
2025-03-10,TSLA,222.14999389648438,189076900,-0.154262,264.01,264.01
2025-03-11,TSLA,230.5800018310547,174896400,0.037947,259.2343,259.2343
2025-03-12,TSLA,248.08999633789062,142215700,0.075939,254.0114,257.8413
2025-03-13,TSLA,240.67999267578125,114813500,-0.029868,249.5314,255.9344
2025-03-14,TSLA,249.97999572753906,100242300,0.038641,245.3714,255.339
2025-03-17,TSLA,238.00999450683594,111900600,-0.047884,241.7371,253.7636
2025-03-18,TSLA,225.30999755859375,111477600,-0.053359,236.4,251.3925
2025-03-19,TSLA,235.86000061035156,111993800,0.046824,238.3586,250.1977
2025-03-20,TSLA,236.25999450683594,99028300,0.001696,239.17,249.2021
2025-03-21,TSLA,248.7100067138672,132728700,0.052696,239.2586,249.1693
2025-03-24,TSLA,278.3900146484375,169079900,0.119336,244.6457,250.9956
2025-03-25,TSLA,288.1400146484375,150361500,0.035023,250.0971,253.1806
2025-03-26,TSLA,272.05999755859375,153629800,-0.055806,254.9614,254.2294
2025-03-27,TSLA,273.1300048828125,162572100,0.003933,261.7929,255.2242
2025-03-28,TSLA,263.54998779296875,123809400,-0.035075,265.7486,255.6405
2025-03-31,TSLA,259.1600036621094,134008900,-0.016657,269.02,255.8081
2025-04-01,TSLA,268.4599914550781,146486900,0.035885,271.8414,256.3832
2025-04-02,TSLA,282.760009765625,212787800,0.053267,272.4657,257.53
2025-04-03,TSLA,267.2799987792969,136174300,-0.054746,269.4857,257.9363
2025-04-04,TSLA,239.42999267578125,181229400,-0.104198,264.8243,257.196
2025-04-07,TSLA,233.2899932861328,183453800,-0.025644,259.1329,256.2765
2025-04-08,TSLA,221.86000061035156,171603500,-0.048995,253.1771,255.0019
2025-04-09,TSLA,272.20001220703125,219433400,0.2269,255.04,255.6161
2025-04-10,TSLA,252.39999389648438,181722600,-0.072741,252.7457,255.5052
2025-04-11,TSLA,252.30999755859375,128948100,-0.000357,248.3957,255.3987
2025-04-14,TSLA,252.35000610351562,100135200,0.000159,246.2629,254.322
2025-04-15,TSLA,254.11000061035156,79594300,0.006974,248.36,253.7243
2025-04-16,TSLA,241.5500030517578,112378700,-0.049427,249.54,252.4727
2025-04-17,TSLA,241.3699951171875,83404800,-0.000745,252.3271,251.7367
2025-04-18,TSLA,241.3699951171875,83404800,0.0,247.9229,251.0267
2025-04-21,TSLA,227.5,97768000,-0.057464,244.3657,251.205
2025-04-22,TSLA,237.97000122070312,120858500,0.046022,242.3171,251.4513
2025-04-23,TSLA,250.74000549316406,150381900,0.053662,242.0871,251.5397
2025-04-24,TSLA,259.510009765625,94464200,0.034976,242.8586,252.1673
2025-04-25,TSLA,284.95001220703125,167560700,0.098031,249.0586,253.333
2025-04-28,TSLA,285.8800048828125,151731800,0.003264,255.4171,254.9287
2025-04-29,TSLA,292.0299987792969,108906600,0.021513,262.6543,257.1527
2025-04-30,TSLA,282.1600036621094,128961100,-0.033798,270.4629,258.696
2025-05-01,TSLA,280.5199890136719,99659000,-0.005812,276.5414,260.1713
2025-05-02,TSLA,287.2099914550781,114454700,0.023849,281.7514,261.4547
2025-05-05,TSLA,280.260009765625,94618900,-0.024198,284.7157,261.517
2025-05-06,TSLA,275.3500061035156,76715800,-0.017519,283.3443,261.0907
2025-05-07,TSLA,276.2200012207031,71592600,0.00316,281.9643,261.2293
2025-05-08,TSLA,284.82000732421875,97539400,0.031135,280.9343,261.619
2025-05-09,TSLA,298.260009765625,132387800,0.047188,283.2343,262.776
2025-05-12,TSLA,318.3800048828125,112826700,0.067458,288.6429,264.75
2025-05-13,TSLA,334.07000732421875,136992600,0.049281,295.3371,266.937
2025-05-14,TSLA,347.67999267578125,136997300,0.04074,304.9686,269.101
2025-05-15,TSLA,342.82000732421875,97882600,-0.013978,314.6071,271.619
2025-05-16,TSLA,349.9800109863281,95895700,0.020886,325.1443,275.304
2025-05-19,TSLA,342.0899963378906,88869900,-0.022544,333.3257,278.9307
2025-05-20,TSLA,343.82000732421875,131715500,0.005057,339.8343,282.996
2025-05-21,TSLA,334.6199951171875,102354800,-0.026758,342.1543,285.0767
2025-05-22,TSLA,341.0400085449219,97113400,0.019186,343.15,288.0313
2025-05-23,TSLA,339.3399963378906,84654800,-0.004985,341.9586,290.9323
2025-05-26,TSLA,339.3399963378906,84654800,0.0,341.4614,293.832
2025-05-27,TSLA,362.8900146484375,120146400,0.069399,343.3057,297.458
2025-05-28,TSLA,356.8999938964844,91404300,-0.016506,345.4214,301.303
2025-05-29,TSLA,358.42999267578125,88087800,0.004287,347.5086,305.205
2025-05-30,TSLA,346.4599914550781,123474900,-0.033396,349.2,308.708
2025-06-02,TSLA,342.69000244140625,81873800,-0.010881,349.4357,312.5477
2025-06-03,TSLA,344.2699890136719,99324500,0.004611,350.14,316.091
2025-06-04,TSLA,332.04998779296875,98912100,-0.035495,349.0986,318.8013
2025-06-05,TSLA,284.70001220703125,287499800,-0.142599,337.9286,319.641
2025-06-06,TSLA,295.1400146484375,164747700,0.03667,329.1057,319.9807
2025-06-09,TSLA,308.5799865722656,140908900,0.045538,321.9843,320.7373
2025-06-10,TSLA,326.0899963378906,151256500,0.056744,319.0743,321.8727
2025-06-11,TSLA,326.42999267578125,122611400,0.001043,316.7514,323.3483
2025-06-12,TSLA,319.1099853515625,105127500,-0.022424,313.1571,324.6347
2025-06-13,TSLA,325.30999755859375,128964300,0.019429,312.1943,325.9047
2025-06-16,TSLA,329.1300048828125,83925900,0.011743,318.5414,327.5337
2025-06-17,TSLA,316.3500061035156,88282700,-0.03883,321.5714,328.9003
2025-06-18,TSLA,322.04998779296875,95137700,0.018018,323.4957,330.428
2025-06-19,TSLA,322.04998779296875,95137700,0.0,322.9186,331.669
2025-06-20,TSLA,322.1600036621094,108688000,0.000342,322.3086,332.4657
2025-06-23,TSLA,348.67999267578125,190716800,0.082319,326.5329,333.4757
2025-06-24,TSLA,340.4700012207031,114736200,-0.023546,328.6986,333.689
2025-06-25,TSLA,327.54998779296875,119845100,-0.037948,328.4729,333.018
2025-06-26,TSLA,325.7799987792969,80440900,-0.005404,329.82,332.45
2025-06-27,TSLA,323.6300048828125,89067000,-0.0066,330.0457,331.5717
2025-06-30,TSLA,317.6600036621094,76695100,-0.018447,329.4186,330.7573
2025-07-01,TSLA,300.7099914550781,145085700,-0.053359,326.3543,329.3203
2025-07-02,TSLA,315.6499938964844,119483700,0.049682,321.6357,328.688
2025-07-03,TSLA,315.3500061035156,58042300,-0.00095,318.0471,327.8317
2025-07-04,TSLA,315.3500061035156,58042300,0.0,316.3043,327.032
2025-07-07,TSLA,293.94000244140625,131177900,-0.067893,311.7557,325.5187
2025-07-08,TSLA,297.80999755859375,103246700,0.013166,308.0671,323.3493
2025-07-09,TSLA,295.8800048828125,75586800,-0.006481,304.9557,321.3153
2025-07-10,TSLA,309.8699951171875,104365300,0.047283,306.2643,319.6967
2025-07-11,TSLA,313.510009765625,79236400,0.011747,305.9586,318.5983
2025-07-14,TSLA,316.8999938964844,78043400,0.010813,306.18,317.7387
2025-07-15,TSLA,310.7799987792969,77556300,-0.019312,305.5271,316.6223
2025-07-16,TSLA,321.6700134277344,97284800,0.035041,309.4886,316.2763
2025-07-17,TSLA,319.4100036621094,73922900,-0.007026,312.5743,317.4333
2025-07-18,TSLA,329.6499938964844,94255000,0.032059,317.3986,318.5837
2025-07-21,TSLA,328.489990234375,75768800,-0.003519,320.0586,319.2473
2025-07-22,TSLA,332.1099853515625,77370400,0.01102,322.7157,319.448
2025-07-23,TSLA,332.55999755859375,92553800,0.001355,324.9529,319.6523
2025-07-24,TSLA,305.29998779296875,156966000,-0.08197,324.17,319.192
2025-07-25,TSLA,316.05999755859375,148227000,0.035244,323.3686,318.8837
2025-07-28,TSLA,325.5899963378906,112673800,0.030152,324.2514,318.7657
2025-07-29,TSLA,321.20001220703125,87358900,-0.013483,323.0443,318.9273
2025-07-30,TSLA,319.0400085449219,83931900,-0.006725,321.6943,318.827
2025-07-31,TSLA,308.2699890136719,85270900,-0.033758,318.2886,318.3677
2025-08-01,TSLA,302.6300048828125,89121400,-0.018296,314.0129,317.7167
2025-08-04,TSLA,309.260009765625,78683900,0.021908,314.5786,316.4027
2025-08-05,TSLA,308.7200012207031,57961300,-0.001746,313.53,315.3443
2025-08-06,TSLA,319.9100036621094,78523600,0.036246,312.7186,315.0897
2025-08-07,TSLA,322.2699890136719,66658700,0.007377,312.8714,314.9727
2025-08-08,TSLA,329.6499938964844,91200300,0.0229,314.3871,315.1733
2025-08-11,TSLA,339.0299987792969,105320200,0.028454,318.7814,315.8857
2025-08-12,TSLA,340.8399963378906,80522100,0.005339,324.24,317.2233
2025-08-13,TSLA,339.3800048828125,67838900,-0.004284,328.5429,318.0143
2025-08-14,TSLA,335.5799865722656,75000700,-0.011197,332.38,318.6887
2025-08-15,TSLA,330.55999755859375,74319800,-0.014959,333.9014,319.1957
2025-08-18,TSLA,335.1600036621094,56956600,0.013916,335.7429,320.5697
2025-08-19,TSLA,329.30999755859375,75956000,-0.017454,335.6943,321.6197
2025-08-20,TSLA,323.8999938964844,77481800,-0.016428,333.5329,322.5537
2025-08-21,TSLA,320.1099853515625,55744400,-0.011701,330.5714,322.895
2025-08-22,TSLA,340.010009765625,94016300,0.062166,330.6614,323.7783
2025-08-25,TSLA,346.6000061035156,86670000,0.019382,332.2357,324.7683
2025-08-26,TSLA,351.6700134277344,76651600,0.014628,335.2514,326.1313
2025-08-27,TSLA,349.6000061035156,65519000,-0.005886,337.3143,327.0623
2025-08-28,TSLA,345.9800109863281,67903200,-0.010355,339.6957,327.948
2025-08-29,TSLA,333.8699951171875,81145700,-0.035002,341.12,328.0887
2025-09-01,TSLA,333.8699951171875,81145700,0.0,343.0857,328.268
2025-09-02,TSLA,329.3599853515625,58392000,-0.013508,341.5643,328.1763
2025-09-03,TSLA,334.0899963378906,88733300,0.014361,339.7771,328.2273
2025-09-04,TSLA,338.5299987792969,60711000,0.01329,337.9,329.335
2025-09-05,TSLA,350.8399963378906,108989800,0.036363,338.0771,330.4943
2025-09-08,TSLA,346.3999938964844,75208300,-0.012655,338.1371,331.188
2025-09-09,TSLA,346.9700012207031,53816000,0.001646,340.0086,332.047
2025-09-10,TSLA,347.7900085449219,72121700,0.002363,341.9971,333.0053
2025-09-11,TSLA,368.80999755859375,103756000,0.060439,347.6329,335.0233
2025-09-12,TSLA,395.94000244140625,168156400,0.073561,356.4686,338.1337
2025-09-15,TSLA,410.0400085449219,163823700,0.035611,366.6843,341.493
2025-09-16,TSLA,421.6199951171875,104285700,0.028241,376.7957,345.2563
2025-09-17,TSLA,425.8599853515625,106133500,0.010056,388.1471,348.788
2025-09-18,TSLA,416.8500061035156,90454500,-0.021157,398.13,351.9407
2025-09-19,TSLA,426.07000732421875,93131000,0.022118,409.3129,355.1547
2025-09-22,TSLA,434.2099914550781,97108800,0.019105,418.6557,358.3273
2025-09-23,TSLA,425.8500061035156,83422700,-0.019253,422.9286,361.161
2025-09-24,TSLA,442.7900085449219,93133600,0.039779,427.6071,364.608
2025-09-25,TSLA,423.3900146484375,96746400,-0.043813,427.86,367.535
2025-09-26,TSLA,440.3999938964844,101628200,0.040176,429.9371,371.1963
2025-09-29,TSLA,443.2099914550781,79491500,0.006381,433.7029,374.798
2025-09-30,TSLA,444.7200012207031,74358000,0.003407,436.3671,378.645
2025-10-01,TSLA,459.4599914550781,98122300,0.033144,439.9743,383.1637
2025-10-02,TSLA,436.0,137009000,-0.05106,441.4243,387.0267
2025-10-03,TSLA,429.8299865722656,133188200,-0.014151,439.5729,390.0207
2025-10-06,TSLA,453.25,85324900,0.054487,443.8386,393.5757
2025-10-07,TSLA,433.0899963378906,102296100,-0.044479,442.7943,396.2897
